"","School","Conf","W","L","PPG","PPG_Allowed","Pace","MOV","SOS","OSRS","DSRS","Adj_ORtg","Adj_DRtg","year"
"481","Kentucky","SEC",12,20,64.4,74.4,75.1,-10,14.28,5.38,-1.1,95.35,89.82,2023
"482","Kent State","MAC",21,11,71.8,62.8,68.9,9,-0.65,4.88,-0.66,97.95,91.91,2023
"483","Illinois State","MVC",22,12,74.3,68.6,67.8,5.68,-0.9,5.42,-1.61,98.29,93.61,2023
"484","Charlotte","AAC",16,15,64.5,63,69,1.52,2.13,0.48,3.17,89.7,85.2,2023
"485","California Baptist","WAC",28,4,80.3,71.3,76.2,9,-5.67,11.54,-8.22,95.88,92.45,2023
"486","Rutgers","Big Ten",8,24,65.8,73,72.1,-7.16,10.42,4.49,-1.22,96.11,92.99,2023
"487","UTSA","AAC",18,15,64.6,63.5,70.7,1.15,1.97,-0.17,3.29,91.46,87.21,2023
"488","Maine","AEC",24,10,64.1,57,64.4,7.06,-3.98,-1.4,4.48,95.12,90.62,2023
"489","UC-Irvine","Big West",23,9,63,55.7,66.1,7.31,-4.46,-3.33,6.18,91.14,86.79,2023
"490","Chattanooga","Southern",28,5,64.2,54.5,64.1,9.76,-5.36,-5,7.8,95.64,90.08,2023
"491","Duquesne","A-10",21,13,69,67,70.5,2.03,0.62,5.29,-2.64,97.36,94.02,2023
"492","Northern Arizona","Big Sky",25,10,75.3,70.1,74.9,5.26,-1.32,10.49,-7.99,98.55,95.46,2023
"493","Old Dominion","Sun Belt",22,10,64,60.3,72.6,3.72,-0.73,-3.83,6.22,85.06,82.11,2023
"494","Pittsburgh","ACC",8,24,60.8,69.1,70.1,-8.31,10.55,-0.18,2.41,91.76,89.9,2023
"495","Pacific","WCC",19,15,71.3,69.9,75.1,1.44,2.56,6.24,-4.11,93.46,90.48,2023
"496","Saint Louis","A-10",22,18,72.1,70,74,2.05,3.14,7.36,-5.3,97.74,94.68,2023
"497","Liberty","CUSA",18,16,65.7,66.7,67.2,-0.97,4.12,2.48,-0.71,98.81,96.27,2023
"498","Hawaii","Big West",20,11,59.5,56.3,65.6,3.23,-1.53,-4.68,6.37,90.77,88.29,2023
"499","Boise State","MWC",21,14,64,58.9,71.1,5.09,-1.96,-1.96,3.49,89.16,87.18,2023
"500","Southern Mississippi","Sun Belt",20,14,67.5,63.5,69,3.97,-1.41,-0.99,2.4,90.69,88.78,2023
"501","Purdue Fort Wayne","Horizon",23,13,70.9,63.4,70.6,7.56,-3.19,1.16,0.21,93.12,91.16,2023
"502","Norfolk State","MEAC",27,6,67,53.1,70.7,13.91,-11.3,-2.57,3.86,91.24,89.24,2023
"503","Tulane","AAC",12,20,64.4,65.6,69.6,-1.19,2.48,0.45,0.84,96.41,94.86,2023
"504","Oral Roberts","Summit",21,11,82.1,75.4,81.4,6.72,-0.52,12.34,-11.1,97.63,95.81,2023
"505","Louisiana-Monroe","Sun Belt",21,14,74.2,67.9,75.5,6.31,-2.07,5.07,-3.98,94.84,93.66,2023
"506","San Diego State","MWC",22,13,66.3,64.3,68.7,1.97,-0.53,1.02,-0.28,92.88,92.21,2023
"507","Lamar","Southland",24,7,66.6,57.6,66.3,9.03,-5.58,-2.4,3.09,93.78,92.18,2023
"508","South Dakota","Summit",23,13,70.9,64.6,70.1,6.25,-1.54,0.54,0.04,93.67,93.06,2023
"509","San Francisco","WCC",14,16,66.8,67.1,72.6,-0.3,1.47,1.11,-0.71,91.23,90.89,2023
"510","New Mexico","MWC",21,11,64.7,60.8,72.7,3.94,-3,-1.85,2.14,88.83,88.42,2023
"511","Montana State","Big Sky",17,16,58.7,58,71.2,0.7,-0.57,-6.16,6.28,84.96,84.96,2023
"512","Vermont","AEC",25,12,59.4,52.8,63.5,6.59,-6.25,-6.38,6.47,93.22,92.18,2023
"513","UAB","AAC",18,14,71.9,69.8,72.9,2.13,-1.78,6.78,-6.71,99.34,99.6,2023
"514","Southern Indiana","OVC",25,7,72.1,62.4,73.9,9.66,-7.07,1.4,-1.4,92.92,92.6,2023
"515","Stephen F. Austin","WAC",22,12,75.6,68.6,71.5,7,-3.24,5.26,-5.6,93.27,93.56,2023
"516","Illinois-Chicago","MVC",18,16,69.2,66.2,63.8,2.94,-3.36,-0.04,-0.38,89.13,90.01,2023
"517","Northwestern","Big Ten",9,21,66.1,80.3,75.1,-14.17,13.61,5.01,-5.57,96.46,97.25,2023
"518","College of Charleston","CAA",22,10,75.3,62.8,71.9,12.53,-8.7,4.58,-5.21,92.65,94.17,2023
"519","North Carolina A&T","CAA",22,12,64.2,56.8,72.1,7.38,-4.64,-4.37,3.42,86.92,87.94,2023
"520","Pennsylvania","Ivy",15,13,65.6,63.4,67.5,2.14,0.63,0.19,-1.14,92.14,93.91,2023
"521","Monmouth","CAA",22,10,64.1,58.3,68.2,5.81,-6.08,-3.16,1.79,88.35,90.28,2023
"522","Western Kentucky","CUSA",15,17,64.4,63.5,72.6,0.88,-0.4,-1.29,-0.08,88.7,90.79,2023
"523","Brown","Ivy",16,11,63.1,61.8,73.2,1.33,-0.68,-1.36,-0.05,88.93,91.51,2023
"524","Loyola (IL)","A-10",15,16,62.8,63.3,66.6,-0.48,-1.17,-4.07,2.43,90.14,91.82,2023
"525","Central Arkansas","A-Sun",21,12,65.7,59,65.1,6.67,-5.8,-3.39,1.56,89.35,91.78,2023
"526","Louisiana","Sun Belt",17,14,58.4,59,68,-0.65,0.27,-9.98,7.9,85.23,88.07,2023
"527","Louisiana Tech","CUSA",14,19,62.4,62.6,67.8,-0.24,1.13,-4.62,2.52,89.01,91.42,2023
"528","Texas A&M-Corpus Christi","Southland",23,9,66.8,57.9,67.9,8.91,-6.63,-2.48,0.14,86.54,89.73,2023
"529","Cal Poly","Big West",17,14,60.6,60.8,65.3,-0.19,-2.19,-4.51,2.13,86.5,89.99,2023
"530","Arkansas State","Sun Belt",13,17,66.3,63.9,74.7,2.47,-2.25,-1.4,-1.06,94.1,97.89,2023
"531","Drexel","CAA",19,15,57.2,55.9,65.5,1.32,-3.1,-9.48,7.01,88.04,91.58,2023
"532","Appalachian State","Sun Belt",17,15,72.2,73.4,73.8,-1.25,-1.48,4.28,-7.02,90.12,93.54,2023
"533","Fordham","A-10",12,17,62.4,62.2,74.9,0.28,-0.69,-2.41,-0.5,88.62,92.88,2023
"534","UC-Davis","Big West",20,14,61.9,60,68.6,1.97,-2.36,-4.04,0.99,87.84,92.04,2023
"535","Florida International","CUSA",21,12,68.6,64.2,74.8,4.42,-5.02,-0.06,-2.99,88.04,92.55,2023
"536","Southeastern Louisiana","Southland",19,12,63.5,58,67.7,5.52,-4.93,-5.42,2.34,84.57,88.7,2023
"537","Saint Mary's (CA)","WCC",13,18,61,65.3,70.6,-4.26,1.78,-3.2,0.05,92.79,97.78,2023
"538","Albany (NY)","AEC",25,7,60.9,51.3,63,9.63,-10.26,-8.46,5.2,88.65,92.99,2023
"539","George Washington","A-10",13,18,58.5,58.2,68,0.26,-1.51,-7.74,4.47,84.93,89.89,2023
"540","Northern Colorado","Big Sky",15,16,65.1,62.5,65.5,2.61,-2.99,-3.26,-0.01,90.45,95.03,2023
"541","Bowling Green State","MAC",16,15,67.4,70,74.3,-2.61,-0.74,0.97,-4.32,95.53,100.52,2023
"542","Towson","CAA",20,11,66.8,65.4,71.6,1.42,-4.78,0.1,-3.46,88.86,94.32,2023
"543","Air Force","MWC",15,17,63.3,66.3,70.7,-3,0.25,-1.83,-1.62,88.42,93.62,2023
"544","Holy Cross","Patriot",21,13,62.9,56.9,66,6.06,-8.52,-5.69,2.17,87.8,92.9,2023
"545","San Diego","WCC",9,22,62.8,66.9,67.4,-4.06,2.47,-2.35,-1.18,90.07,94.89,2023
"546","Nevada","MWC",16,16,64.3,65,69.9,-0.72,-1.68,-1.96,-1.59,87.49,92.18,2023
"547","Wichita State","AAC",10,22,64,69.9,71.3,-5.84,2.11,-0.88,-2.86,86.93,92.23,2023
"548","Abilene Christian","WAC",14,16,69.9,66.1,69.7,3.8,-5.42,0.29,-4.05,93.15,98.83,2023
"549","Buffalo","MAC",19,14,65.9,63.6,68.2,2.33,-5.14,-2.09,-1.89,89.91,95.9,2023
"550","William & Mary","CAA",15,14,63.2,62.6,69.8,0.66,-4.71,-2.72,-1.34,85.77,91.98,2023
"551","Eastern Kentucky","A-Sun",22,12,71.9,64,76.1,7.85,-6.9,0.33,-4.48,88.34,93.97,2023
"552","Fresno State","MWC",15,18,64.3,63,65,1.27,-3.05,-2.89,-1.42,90.72,97.66,2023
"553","Idaho","Big Sky",15,16,59.8,57.2,72.3,2.58,-4.97,-8.5,4.18,85.04,91.35,2023
"554","Southern Illinois","MVC",11,20,65.6,68.5,75.4,-2.84,-1.48,-2.11,-2.21,85.97,92.04,2023
"555","Wright State","Horizon",18,15,70.2,70.8,70.1,-0.61,-1.85,2.53,-6.99,92.07,98.55,2023
"556","Wofford","Southern",17,13,66.6,61.1,69.7,5.5,-6.31,-0.59,-3.91,90.63,97.01,2023
"557","Austin Peay","A-Sun",17,16,62.3,60.2,66.4,2.09,-5.98,-7.54,3.03,84.98,90.99,2023
"558","Long Beach State","Big West",15,18,67.9,69.5,66.9,-1.55,-2.3,3,-7.53,86.68,93.29,2023
"559","Loyola Marymount","WCC",11,19,60.4,65.3,67.6,-4.97,2.24,-4.15,-0.43,89.42,96.98,2023
"560","Florida Atlantic","AAC",11,19,61,65.6,72.2,-4.6,0.73,-5,0.35,88.35,95.38,2023
"561","Georgia State","Sun Belt",15,15,69.8,68.5,68.5,1.27,-3.22,0.37,-5.06,90.19,97.13,2023
"562","Delaware","CAA",11,20,67.4,66.5,73.6,0.97,-5.69,1.18,-5.9,87.06,94.34,2023
"563","UT Arlington","WAC",17,16,69.9,71.6,76.6,-1.76,-3,2.03,-6.79,90.94,96.96,2023
"564","Mercer","Southern",15,17,64.8,64.3,68.1,0.44,-5.26,-1.04,-3.79,89.28,95.92,2023
"565","Milwaukee","Horizon",16,16,66.2,62.7,66.4,3.5,-5.85,-4.29,-0.59,90.17,96.87,2023
"566","Arkansas-Pine Bluff","SWAC",17,16,73,67.8,75.2,5.21,-6.12,2.78,-7.71,88.55,95.79,2023
"567","New Mexico State","CUSA",13,18,60.5,61.5,67.9,-1.03,-2.72,-6.95,1.99,84.77,91.61,2023
"568","UC Riverside","Big West",18,14,58.4,58.3,66.6,0.09,-3.29,-8.22,3.19,82.55,90,2023
"569","Utah Tech","WAC",18,14,73.2,68.3,74.4,4.88,-5.88,1.45,-6.53,92.75,100.1,2023
"570","Texas State","Sun Belt",14,18,64.9,63.5,68.9,1.41,-3.96,-5.25,0.13,87.8,95.02,2023
"571","Idaho State","Big Sky",11,19,59.5,61.7,66.7,-2.2,-1.81,-6.78,1.34,84.1,92.02,2023
"572","East Tennessee State","Southern",18,12,59.4,55.6,64.8,3.8,-7.86,-8.98,3.51,86.11,93.34,2023
"573","Colgate","Patriot",20,14,61.8,55.7,64.8,6.12,-9.57,-6.69,1.15,88.07,96.02,2023
"574","Niagara","MAAC",21,14,70.8,70.1,77.1,0.69,-6.24,4.12,-9.68,84.09,92.54,2023
"575","UC Santa Barbara","Big West",16,15,64.9,62.7,67,2.23,-4.76,-3.41,-2.24,89.34,97.85,2023
"576","Siena","MAAC",18,12,68.4,63.9,73,4.5,-10.17,0.53,-6.2,87.96,96.54,2023
"577","Lipscomb","A-Sun",17,13,67.9,66.1,69.9,1.8,-4.99,-1.3,-4.44,87.85,95.53,2023
"578","Campbell","CAA",17,14,60.8,55.1,66.8,5.71,-7.09,-9.57,3.69,86.01,94.34,2023
"579","UTEP","CUSA",12,19,67,71.5,68.4,-4.48,-0.27,1.7,-7.62,92.72,100.91,2023
"580","UNC Greensboro","Southern",21,12,63.4,56.2,68.9,7.27,-7.99,-6.56,0.37,87.95,96.13,2023
"581","Coastal Carolina","Sun Belt",12,21,66.6,71.4,73.3,-4.79,-0.58,-0.3,-5.96,87.37,96.24,2023
"582","Georgia Southern","Sun Belt",15,18,72.3,70.4,77.7,1.88,-5,1.34,-7.64,84.07,93.73,2023
"583","UC San Diego","Big West",12,19,58.4,58.1,68.1,0.35,-3.07,-9.9,3.41,81.1,90.96,2023
"584","Tennessee Tech","OVC",16,15,69.9,66.9,68.4,3.03,-7.02,-0.38,-6.44,89.62,99.49,2023
"585","Tennessee-Martin","OVC",16,17,63.2,63.2,69.8,0.03,-6.04,-6.21,-0.67,89.11,98.82,2023
"586","Northern Kentucky","Horizon",11,20,68.3,73.4,69.2,-5.1,-1.87,1.29,-8.56,91.59,101.93,2023
"587","Southern","SWAC",15,15,60.6,62.5,69.4,-1.83,-3.45,-7.03,-0.25,82.22,92.27,2023
"588","Sacred Heart","NEC",24,10,65.9,56.4,71.1,9.53,-15.71,-4.54,-3.01,86.11,97.49,2023
"589","Incarnate Word","Southland",19,11,62.5,57.4,65.1,5.07,-8.84,-8.48,0.83,86.29,95.72,2023
"590","Howard","MEAC",15,16,58.9,57.7,71.9,1.26,-8.95,-8.32,0.63,79.3,90.02,2023
"591","Youngstown State","Horizon",14,18,60.6,62.7,68.3,-2.09,-4.29,-7.89,-0.05,83.52,94.43,2023
"592","Little Rock","OVC",12,18,55.6,60.7,65.2,-5.03,-2.95,-12.03,4.05,80.35,91.97,2023
"593","St. Thomas","Summit",15,16,67.8,71.2,68.8,-3.32,-2.2,-1.74,-6.49,87.92,99.15,2023
"594","Dayton","A-10",12,19,63.5,68.9,70.6,-5.42,0.5,-3.01,-5.25,87.52,98.89,2023
"595","Grambling","SWAC",23,10,71.9,64.1,68.9,7.82,-8.52,-1.75,-6.63,83.2,93.34,2023
"596","Binghamton","AEC",14,17,61.9,60.3,70.6,1.65,-9.4,-5.67,-2.91,87.98,100.66,2023
"597","Western Michigan","MAC",12,18,62.2,65.7,71.7,-3.5,-4.54,-5.09,-3.52,87.21,99.39,2023
"598","Yale","Ivy",8,19,60.7,68.4,69.3,-7.7,-0.95,-4.03,-4.63,87.01,100.14,2023
"599","Maryland-Eastern Shore","MEAC",15,15,62.2,59.3,72.8,2.9,-9.1,-7.11,-1.82,83.13,96.13,2023
"600","Boston University","Patriot",20,12,62.6,61.6,68.3,1.03,-8.98,-5.39,-3.59,86.21,99.34,2023
"601","Lehigh","Patriot",17,13,68.8,65.4,71.8,3.4,-11.44,0.03,-9.2,87.55,101.86,2023
"602","Detroit Mercy","Horizon",17,16,60.2,63.5,71.6,-3.21,-5.98,-8.88,-0.31,81.01,93.53,2023
"603","Western Illinois","OVC",18,12,74.3,66.5,76.4,7.83,-10.99,-0.41,-8.93,86.05,98.88,2023
"604","Cal State Fullerton","Big West",10,21,59,65.4,66.8,-6.42,-2.93,-5.94,-3.41,85.02,98.68,2023
"605","Indiana State","MVC",11,21,64.2,71.7,71.3,-7.53,-1.7,-4.41,-5,85.48,97.89,2023
"606","Akron","MAC",11,18,62.3,66.1,72.3,-3.79,-5.63,-5.91,-3.51,84.81,98.46,2023
"607","Morehead State","OVC",15,15,66.3,65.6,70.7,0.7,-6.11,-4.41,-5.03,83.44,96.91,2023
"608","Stetson","A-Sun",17,15,57.8,58.8,68.9,-1.03,-6.43,-11.76,2.27,78.67,92.04,2023
"609","Jacksonville State","CUSA",12,17,59,63.1,67.9,-4.1,-2.65,-8.88,-0.62,79.2,92.87,2023
"610","Oakland","Horizon",12,17,71.4,72.9,73,-1.52,-2.62,1.34,-10.89,87.88,101.28,2023
"611","Northern Illinois","MAC",15,16,64.4,65.6,69.5,-1.19,-6.34,-5.05,-4.72,83.1,96.64,2023
"612","Denver","Summit",8,22,64.4,69.7,69.5,-5.3,-3.58,-4.36,-5.46,88.66,102.76,2023
"613","Jacksonville","A-Sun",11,20,65.3,70.6,67.4,-5.29,-3.08,-3.25,-6.73,84.83,97.68,2023
"614","Eastern Illinois","OVC",15,18,65.7,67.8,70.5,-2.12,-8.2,-4.17,-6.15,84.02,98.38,2023
"615","Bethune-Cookman","SWAC",15,16,66.4,60.8,72.5,5.55,-10.07,-6.52,-4.08,79.8,94.05,2023
"616","Samford","Southern",14,16,58.1,60.8,69.9,-2.73,-4.79,-11.11,0.43,79.55,95.2,2023
"617","Manhattan","MAAC",18,12,57.2,56.7,70.9,0.5,-11.33,-11.34,0.51,81.67,97.12,2023
"618","Kennesaw State","A-Sun",11,19,58.9,64.2,71.6,-5.33,-2.5,-7.76,-3.09,81.48,96.69,2023
"619","Coppin State","MEAC",12,18,55.3,59.8,69.8,-4.53,-6.54,-11.66,0.59,78.92,95.2,2023
"620","Kansas City","Summit",12,20,64.5,66,72.2,-1.47,-5.19,-8.62,-2.6,80.03,95.51,2023
"621","Cornell","Ivy",7,19,56,67.4,70.8,-11.42,0.03,-7.88,-3.52,79.95,96.54,2023
"622","San Jose State","MWC",7,24,60.3,66.2,70.2,-5.87,-2.26,-7.11,-4.35,84.12,100.8,2023
"623","Ohio","MAC",11,19,63.8,71.5,71.9,-7.67,-3.89,-3.58,-7.98,80.94,96.5,2023
"624","Loyola (MD)","Patriot",16,15,59,61.3,64.9,-2.26,-9.39,-9.02,-2.62,84.95,102.43,2023
"625","Canisius","MAAC",17,14,60.6,61.8,70.4,-1.13,-10.37,-7.91,-3.89,84.18,100.99,2023
"626","UMass","A-10",5,27,58,71.2,72.1,-13.13,0.99,-5.35,-6.79,83.19,100.34,2023
"627","Weber State","Big Sky",8,25,57,66.6,71.2,-9.61,-1.8,-8.2,-3.94,82.22,100.02,2023
"628","Bucknell","Patriot",13,18,55.9,61.2,65.4,-5.29,-6.89,-11.32,-0.87,79.96,98.12,2023
"629","High Point","Big South",20,12,62.7,63.9,69.1,-1.22,-8.81,-5.75,-6.46,83.25,100.04,2023
"630","Alabama A&M","SWAC",15,16,61.7,61.9,69.2,-0.13,-11.1,-9.47,-2.77,80.34,97.1,2023
"631","Nicholls State","Southland",14,18,62.9,63.2,71.1,-0.25,-8.85,-7.69,-4.57,81.74,98.5,2023
"632","Furman","Southern",15,16,66.2,64.1,69.1,2.1,-8.65,-5.84,-6.45,83.26,100.24,2023
"633","Southern Utah","WAC",8,22,65.7,73.6,71.2,-7.87,-3.85,-3.54,-8.94,88.34,105.46,2023
"634","Sacramento State","Big Sky",6,25,56.7,66.9,64.1,-10.16,-2.34,-9.07,-3.43,81.36,99.83,2023
"635","North Alabama","A-Sun",12,18,68,72.5,70.5,-4.5,-4.91,-0.7,-11.81,85.33,102.2,2023
"636","East Texas A&M","Southland",15,16,68.9,72.5,73.2,-3.58,-6.06,1.23,-13.84,85.59,101.99,2023
"637","Tarleton State","WAC",11,20,61.4,65.4,71.2,-4.06,-6.2,-9.86,-2.8,81.22,98.25,2023
"638","La Salle","A-10",8,22,57.6,70.8,72,-13.17,0.38,-6.15,-6.64,81.13,99.7,2023
"639","Northwestern State","Southland",11,19,58.4,61.6,72.5,-3.2,-5.59,-12.42,-0.46,77.4,94.77,2023
"640","New Orleans","Southland",11,19,62.2,68.3,71.7,-6.17,-6.9,-5.1,-7.98,78.03,95.26,2023
"641","IU Indianapolis","Horizon",7,23,64.5,75.1,71.8,-10.63,-2.45,-2.05,-11.04,83.03,100.33,2023
"642","Bryant","AEC",15,15,60.6,61,67.8,-0.43,-9.07,-8.64,-4.57,80.83,100.02,2023
"643","St. Bonaventure","A-10",4,26,54.7,66.5,68.4,-11.83,-1.53,-9.93,-3.44,79.7,98.86,2023
"644","Utah Valley","WAC",10,19,59.8,65.5,67.5,-5.66,-6.31,-10.41,-2.97,76.64,95.14,2023
"645","Omaha","Summit",8,23,72.3,81.2,71.9,-8.84,-2.17,3.23,-16.64,90.41,108.04,2023
"646","Sam Houston","CUSA",7,22,66.2,72.3,72.7,-6.1,-2.56,-2.41,-11.01,81.21,98.9,2023
"647","Miami (OH)","MAC",9,20,53.9,63.8,71.9,-9.83,-3.76,-13.65,0.06,76.22,95.97,2023
"648","Xavier","Big East",1,27,50.7,72.6,69.7,-21.93,8.34,-9.15,-4.45,79.76,100.32,2023
"649","Quinnipiac","MAAC",13,18,59.3,64.6,69.2,-5.29,-8.47,-8.13,-5.63,82.08,101.88,2023
"650","Elon","CAA",11,21,53.1,61.3,68.5,-8.28,-4.76,-13.77,-0.05,74.15,94.32,2023
"651","North Florida","A-Sun",9,21,63.5,68.2,72.8,-4.63,-4.05,-6.56,-7.38,82.63,102.01,2023
"652","Southeast Missouri State","OVC",9,20,62.1,66.7,73.1,-4.62,-6.87,-9.38,-4.68,78.25,97.8,2023
"653","North Dakota","Summit",9,21,66.9,76.6,76.6,-9.7,-1.26,-1.79,-12.28,83.81,102.2,2023
"654","Cal State Bakersfield","Big West",8,21,58.7,67,66.6,-8.28,-5.25,-7.38,-6.72,83.31,103.56,2023
"655","Valparaiso","MVC",5,25,61.8,72.8,69.3,-11,-3.11,-6.89,-7.22,83.03,101.86,2023
"656","Mount St. Mary's","MAAC",14,17,54.5,58.5,68.9,-4,-10.26,-13.97,-0.3,75.27,95.79,2023
"657","American","Patriot",10,20,60.8,66,71.5,-5.23,-9.09,-7.14,-7.18,79.79,100.63,2023
"658","Hofstra","CAA",11,21,56.6,58.9,69.3,-2.31,-9.22,-13.15,-1.33,76.16,97.29,2023
"659","New Hampshire","AEC",9,20,54.1,58.8,66.5,-4.66,-8.63,-13.23,-1.44,76.07,97.69,2023
"660","Texas-Rio Grande Valley","WAC",6,23,59.6,71,69.4,-11.41,-3.4,-9.04,-5.78,79.47,99.94,2023
"661","Seattle","WAC",6,23,63.6,75.2,71.4,-11.59,-3.39,-3.8,-11.17,84.04,104.48,2023
"662","South Alabama","Sun Belt",9,23,60.7,71.5,70.2,-10.81,-1.92,-7.97,-7.11,79.43,100.34,2023
"663","Northeastern","CAA",10,17,57.5,64.6,71.4,-7.11,-7.98,-10.19,-4.91,81.98,104.48,2023
"664","Tennessee State","OVC",11,19,62.1,68.1,74.9,-6.07,-8.26,-7.88,-7.34,77.23,98.29,2023
"665","Maryland-Baltimore County","AEC",10,19,58.4,63,69.8,-4.59,-8.71,-10.03,-5.24,77.91,100.04,2023
"666","Army","Patriot",12,17,59.2,62.3,68.5,-3.07,-9.81,-9.71,-5.62,80.32,102.46,2023
"667","Navy","Patriot",14,17,61.8,63.7,69.1,-1.9,-9.98,-8.24,-7.08,77.76,99.17,2023
"668","NJIT","AEC",12,18,57.4,62.5,66.9,-5.03,-10.52,-9.46,-6.1,76.77,99.21,2023
"669","Presbyterian","Big South",21,15,57.6,58.9,72.1,-1.36,-11.13,-14.2,-1.41,77.84,99.16,2023
"670","Bellarmine","A-Sun",10,19,67.2,75,72.9,-7.83,-4.47,-2.76,-12.93,83.73,103.95,2023
"671","Portland State","Big Sky",8,23,56.3,67.6,65.2,-11.29,-3.1,-10.24,-5.65,82.26,106.48,2023
"672","Radford","Big South",15,18,57.5,61.4,71.1,-3.94,-11.29,-12.97,-3.13,76.07,98.14,2023
"673","Alcorn State","SWAC",12,20,54.1,63,75.7,-8.88,-5.89,-15.16,-0.95,75.84,97.09,2023
"674","Eastern Michigan","MAC",7,22,57.3,67.5,71.4,-10.24,-4.72,-11.49,-4.73,75.9,99,2023
"675","Pepperdine","WCC",5,25,54.2,70.1,69.8,-15.9,2.4,-12.22,-4.02,76.08,100.06,2023
"676","Iona","MAAC",11,19,57.6,63.2,68,-5.6,-10.85,-10.73,-5.72,81.12,104.81,2023
"677","Central Michigan","MAC",6,22,61.5,71.7,71,-10.18,-5.18,-7.08,-9.51,77.84,99.98,2023
"678","Florida A&M","SWAC",9,21,59.8,70,73.7,-10.2,-6.45,-8.1,-8.56,79.17,101.85,2023
"679","Dartmouth","Ivy",7,19,48.5,58.4,69.7,-9.92,-3.29,-18.97,2.18,71.51,97.8,2023
"680","Lafayette","Patriot",10,20,55.9,63.6,67.2,-7.77,-9.47,-12.32,-4.91,78.89,104.88,2023
"681","Bradley","MVC",6,26,60.2,75.3,68.1,-15.09,-1.5,-8.43,-8.85,81.66,105.94,2023
"682","South Carolina Upstate","Big South",16,16,58.8,61.4,71.6,-2.56,-13.81,-12.09,-5.27,75.89,99.12,2023
"683","Lindenwood","OVC",7,21,64.8,72.1,69.2,-7.29,-8.22,-5.86,-11.58,84.39,108.64,2023
