"","School","Conf","W","L","PPG","PPG_Allowed","Pace","MOV","SOS","OSRS","DSRS","Adj_ORtg","Adj_DRtg","year"
"1303","Cal State Fullerton","Big West",11,18,60.3,64.7,69.7,-4.34,-1.6,-3.37,-2.57,55.23,58.88,2022
"1304","Arkansas State","Sun Belt",12,16,77.6,73,71.3,4.57,-6.03,5.96,-11.95,57.79,59.43,2022
"1305","Pacific","WCC",6,23,68.2,77,74.4,-8.72,4.81,5.17,-11.18,55.06,57.41,2022
"1306","Boise State","MWC",8,21,62.1,65.2,69,-3.1,0.5,-4.29,-1.73,48.22,52.08,2022
"1307","Weber State","Big Sky",11,20,64,66.9,72.2,-2.87,-3.15,-2.59,-3.43,53.66,56.91,2022
"1308","Xavier","Big East",9,21,62.3,72.8,73.5,-10.5,4.3,-2.31,-3.89,56.47,59.82,2022
"1309","Pepperdine","WCC",8,17,59.6,67.5,69,-7.96,1.74,-5.04,-1.18,53.42,57.62,2022
"1310","Coastal Carolina","Sun Belt",15,11,72.3,61.8,71.9,10.5,-8.78,-2.29,-4.14,48.26,49.96,2022
"1311","Western Illinois","Summit",14,15,70.8,71.9,72.8,-1.14,-1.19,3.47,-9.92,52.65,56.37,2022
"1312","Lamar","WAC",14,15,62.6,61.4,64.1,1.24,-4.72,-7.05,0.58,50.48,53.33,2022
"1313","Appalachian State","Sun Belt",14,12,68.7,67.8,74.7,0.81,-4.63,0.67,-7.18,50.14,51.55,2022
"1314","George Mason","A-10",10,19,58.7,65.7,70.7,-7,0.14,-3.44,-3.42,55.16,59.35,2022
"1315","St. Bonaventure","A-10",12,16,58.3,62.3,67.3,-4,-1.54,-5.03,-1.84,53.67,58.45,2022
"1316","Wofford","Southern",17,14,66.2,62.1,69.8,4.06,-5.82,-3.67,-3.41,48.51,51.34,2022
"1317","Omaha","Summit",7,19,57.2,65,67.8,-7.77,2.2,-8.07,0.99,48.23,54.08,2022
"1318","Utah State","MWC",11,19,68.6,76.4,75.2,-7.83,1.17,3.24,-10.35,53.28,57.6,2022
"1319","Eastern Michigan","MAC",7,20,66.8,71.7,73.3,-4.89,1.18,-1.14,-6.14,54.74,59.79,2022
"1320","Jacksonville","A-Sun",16,13,59.9,58.9,65.7,1,-4.05,-8.39,0.94,42.21,46.08,2022
"1321","Southeastern Louisiana","Southland",16,11,62.1,54.6,63,7.56,-12.69,-8.65,0.96,48.39,50.41,2022
"1322","Cal State Northridge","Big West",9,19,57.3,63.7,64.4,-6.46,1.44,-6.73,-1.21,46.91,53.71,2022
"1323","Texas State","Sun Belt",15,14,68,65.7,67.5,2.34,-4.01,-1.06,-6.95,50.68,55.1,2022
"1324","SIU Edwardsville","OVC",13,18,69.3,74.6,79.1,-5.32,-2.71,3.55,-11.58,54.2,59.03,2022
"1325","Bradley","MVC",4,24,58.9,69.3,66.7,-10.43,3.9,-4.76,-3.42,51.14,58.6,2022
"1326","Campbell","Big South",23,8,63.9,53.4,63.6,10.52,-13.27,-10.67,2.29,47.89,51.11,2022
"1327","Norfolk State","MEAC",17,12,60.7,55.8,71.2,4.9,-12.51,-9.75,1.31,47.13,51.82,2022
"1328","North Carolina A&T","Big South",14,15,67.9,66.8,74.8,1.17,-9.84,0.05,-8.71,56.9,61.16,2022
"1329","Texas-Rio Grande Valley","WAC",14,19,60.9,65.4,71.1,-4.55,-4.15,-4.87,-3.83,50.96,56.69,2022
"1330","New Mexico State","WAC",10,19,64.4,64.6,68.7,-0.17,-4.04,-5.07,-3.75,46.57,52.85,2022
"1331","Army","Patriot",16,13,63.5,63.9,69.7,-0.45,-7.24,-2.01,-7.01,55.33,62.67,2022
"1332","Robert Morris","Horizon",13,15,54.3,58.6,66.7,-4.29,-4.74,-11.05,2.02,50.1,58.51,2022
"1333","FDU","NEC",19,12,61,56.9,67.2,4.1,-13.16,-8.55,-0.51,53.58,60.38,2022
"1334","Sam Houston","WAC",15,16,67.5,69.2,72.6,-1.71,-3.16,-3.01,-6.19,45.4,51.34,2022
"1335","South Carolina Upstate","Big South",22,8,67.2,58.4,65.4,8.8,-13.44,-5.5,-3.82,52.12,56.62,2022
"1336","High Point","Big South",17,14,63.1,59.3,69.2,3.84,-10.3,-7.67,-1.66,47.24,52.08,2022
"1337","Denver","Summit",10,20,64.5,72.3,68,-7.83,0.33,-0.6,-8.76,52.76,61.13,2022
"1338","Cal State Bakersfield","Big West",5,20,61.2,65.6,66.4,-4.36,-1.05,-5.09,-4.34,52.06,61.23,2022
"1339","Furman","Southern",20,14,64.2,62.1,67.7,2.09,-9.19,-3.74,-5.7,52.96,59.13,2022
"1340","Texas A&M-Corpus Christi","Southland",19,10,63.6,57.4,65.2,6.14,-11.3,-8.15,-1.34,44.29,48.43,2022
"1341","Samford","Southern",13,17,63.6,67.1,68.9,-3.53,-4.26,-2.89,-6.69,51.34,57.6,2022
"1342","Tennessee State","OVC",12,19,64.3,68.4,73.8,-4.06,-4.07,-3.18,-6.63,47.79,55.92,2022
"1343","Eastern Kentucky","A-Sun",15,16,67,66.6,69,0.35,-6.38,-2.48,-7.34,45.93,52.31,2022
"1344","Gardner-Webb","Big South",16,15,70.3,69.5,76.4,0.77,-10.89,2.58,-12.7,57.87,64.32,2022
"1345","Central Michigan","MAC",4,25,59.2,71.6,71.5,-12.41,2.25,-4.26,-5.91,54.29,64.05,2022
"1346","Eastern Washington","Big Sky",9,21,61,64.5,70.6,-3.5,-2.81,-7.94,-2.34,41.89,50.47,2022
"1347","St. Francis (NY)","NEC",17,10,64.7,61.9,69,2.85,-11.45,-4.14,-6.2,54.96,63.52,2022
"1348","Florida Atlantic","CUSA",5,25,58.6,66.2,65.7,-7.6,-0.25,-6.63,-3.73,50.2,59.38,2022
"1349","Lafayette","Patriot",12,18,54.5,58.6,66.2,-4.03,-6.35,-10.58,0.2,51.98,61.91,2022
"1350","Kennesaw State","A-Sun",9,19,60.3,65.1,69.1,-4.79,-2.89,-5.85,-4.56,51.7,60.2,2022
"1351","North Alabama","A-Sun",13,16,68.9,68.4,67.6,0.48,-5.64,-0.39,-10.14,48.85,56.45,2022
"1352","Niagara","MAAC",15,15,69.9,73.2,81.3,-3.3,-7.32,3.98,-14.59,54.62,64.08,2022
"1353","Mount St. Mary's","NEC",16,13,63.8,60.5,68.5,3.31,-10.95,-7.11,-3.51,53.1,61.59,2022
"1354","Monmouth","MAAC",14,16,59.2,61.6,72.2,-2.37,-8.34,-7.97,-2.73,50.32,60.17,2022
"1355","Iona","MAAC",11,16,56.3,58.9,68.4,-2.52,-8.2,-10.97,0.24,51.57,61.36,2022
"1356","Tarleton State","WAC",16,13,60.9,59.2,64.7,1.69,-6.16,-11.33,0.57,39.99,48.07,2022
"1357","Wagner","NEC",17,12,60.6,58.2,70.3,2.38,-13.19,-8.8,-2,50.86,60.62,2022
"1358","Seattle","WAC",11,19,62.6,66,69.6,-3.33,-4.63,-4.65,-6.42,46.9,56.09,2022
"1359","Saint Peter's","MAAC",13,18,59,60.8,72.6,-1.84,-9.41,-8.37,-2.88,50.07,60.05,2022
"1360","Siena","MAAC",10,19,58,60.2,71.8,-2.24,-9.04,-9.49,-1.79,49.55,60.33,2022
"1361","Evansville","MVC",8,22,66.1,75.6,74.2,-9.5,-0.06,0.75,-12.05,52.05,61.76,2022
"1362","UTSA","CUSA",7,23,53.9,65.7,72.3,-11.77,0.22,-10.37,-1.17,42.71,52.91,2022
"1363","Howard","MEAC",21,10,63.8,60.9,73.4,2.84,-13.01,-5.92,-5.72,48.67,57.11,2022
"1364","Morgan State","MEAC",18,8,63.3,58.1,69.5,5.19,-13.48,-7.95,-3.7,47.41,55.82,2022
"1365","Coppin State","MEAC",15,13,62.9,63.3,75,-0.46,-11.2,-5.84,-5.82,50.93,60.36,2022
"1366","Georgia State","Sun Belt",10,16,64.7,67.4,72.1,-2.73,-6.19,-5.53,-6.2,46.7,55.16,2022
"1367","Southern","SWAC",14,17,59.9,62.9,69,-3.03,-7.06,-10.25,-1.71,45.17,54.23,2022
"1368","Arkansas-Pine Bluff","SWAC",13,16,68.6,67.9,73.6,0.69,-10.24,-3.07,-8.91,51.83,60.37,2022
"1369","Houston Christian","Southland",16,11,57.7,56.1,63.1,1.56,-11.96,-13.51,0.89,39.64,48.05,2022
"1370","Lipscomb","A-Sun",10,20,59.6,65.6,65.1,-6,-1.76,-8.44,-4.47,43.52,53.98,2022
"1371","Rider","MAAC",9,21,58.3,63.7,69.4,-5.43,-7.71,-9.12,-4.02,53.34,67.07,2022
"1372","Binghamton","AmEast",9,20,57.5,57.8,66.6,-0.31,-10.27,-11.47,-1.72,44.13,56.57,2022
"1373","Massachusetts-Lowell","AmEast",11,16,55.8,60.9,68.5,-5.04,-8.17,-10.53,-2.67,49.84,63.28,2022
"1374","Marist","MAAC",8,21,52.7,60.3,69.4,-7.59,-5.63,-13.11,-0.1,45.92,59.83,2022
"1375","William & Mary","CAA",10,20,57.1,63.8,68,-6.73,-4.58,-10.05,-3.29,47.48,60.08,2022
"1376","NJIT","AmEast",15,15,56.7,60,67.8,-3.3,-10.21,-9.45,-4.06,50.65,64.49,2022
"1377","Alabama A&M","SWAC",15,14,59.7,62.8,70.7,-3.1,-10.53,-10.88,-2.76,47.59,59.4,2022
"1378","UNC Greensboro","Southern",9,19,54.4,56.4,65.6,-1.93,-10.89,-15.6,1.93,42.38,54.24,2022
"1379","Purdue Fort Wayne","Horizon",7,21,60.1,65.8,67.6,-5.61,-4.65,-7.95,-5.74,47.6,61.09,2022
"1380","Cal Poly","Big West",3,22,57.2,70.4,72.7,-13.16,-0.67,-6.85,-6.98,45.93,60.8,2022
"1381","Hofstra","CAA",8,20,51.2,61.9,66.9,-10.68,-3.05,-13.61,-0.55,42.67,57.02,2022
"1382","Navy","Patriot",10,21,55.1,62.7,68.3,-7.65,-6.62,-9.95,-4.32,50.67,65.62,2022
"1383","St. Thomas","Summit",7,21,58.1,67.7,67.2,-9.61,-1.67,-8.59,-5.75,47.48,63.02,2022
"1384","Alabama State","SWAC",15,15,63.7,69.1,75,-5.47,-7.63,-5.24,-9.19,47.5,59.4,2022
"1385","Cornell","Ivy",9,16,53.3,61.2,67.2,-7.88,-4.81,-13.23,-1.2,45.07,59.55,2022
"1386","Chattanooga","Southern",7,23,60.3,68.8,70.6,-8.5,-6.06,-6.25,-8.31,50.99,64.33,2022
"1387","Wright State","Horizon",4,19,59.9,70.2,72.9,-10.3,-2.49,-5.49,-9.18,45.81,60.23,2022
"1388","Grambling","SWAC",14,17,62.2,65.9,71.6,-3.68,-10.95,-6.21,-8.54,51.09,64.22,2022
"1389","Texas Southern","SWAC",11,15,68.4,75.5,81.4,-7.15,-7.76,-0.98,-13.93,49.35,62.04,2022
"1390","Loyola (MD)","Patriot",5,24,53.8,61.6,64.5,-7.83,-7.32,-12.29,-2.86,52.17,69.58,2022
"1391","Utah Tech","WAC",10,19,67,72.3,68,-5.34,-3.02,-3.11,-12.11,44.58,58.17,2022
"1392","Hampton","Big South",13,16,59.4,63.8,71.5,-4.38,-11.4,-10.27,-5.51,47.38,61.36,2022
"1393","Chicago State","WAC",4,23,56.5,68.7,72.6,-12.22,-3.94,-9.87,-6.29,44.06,60.56,2022
"1394","San Jose State","MWC",5,25,60.1,77.2,71.9,-17.03,1.89,-3.94,-12.24,48.95,66.64,2022
"1395","Presbyterian","Big South",12,18,59.9,63.2,68.6,-3.23,-12.45,-10.78,-5.77,46.54,61.69,2022
"1396","Butler","Big East",1,27,55.6,77.9,69.8,-22.32,5.68,-8.43,-8.22,50.88,70.2,2022
"1397","Incarnate Word","Southland",13,17,57.7,59.6,62.4,-1.9,-13.28,-12.82,-4,43.45,57.54,2022
"1398","Colgate","Patriot",6,24,53.9,63.1,67.1,-9.2,-7.63,-12.86,-3.97,48.94,68.3,2022
"1399","Central Arkansas","A-Sun",9,19,53.9,62,64.1,-8.11,-4.37,-14.93,-1.92,39.27,55.47,2022
"1400","Long Island University","NEC",9,18,55.6,62.9,69.6,-7.3,-9.78,-12.53,-4.55,46.49,64.5,2022
"1401","Southeast Missouri State","OVC",6,23,60.8,71.8,71,-11,-3.1,-6.82,-10.35,44.47,61.09,2022
"1402","Merrimack","NEC",9,17,64.2,70.6,72.1,-6.42,-10.79,-3.21,-14.01,54.37,72.57,2022
"1403","Maryland-Eastern Shore","MEAC",12,16,63.3,62.7,68.8,0.64,-13.76,-7.73,-9.67,45.54,60.72,2022
"1404","McNeese State","Southland",13,15,70.4,71.6,76,-1.21,-9.94,-0.85,-16.73,53.39,68,2022
"1405","South Alabama","Sun Belt",8,18,60.8,69.2,70.7,-8.42,-5.29,-9.34,-8.3,40.16,55.29,2022
"1406","Illinois-Chicago","Horizon",2,25,53,67.6,70,-14.56,-3.16,-11.12,-6.59,44.77,65.62,2022
"1407","Detroit Mercy","Horizon",1,27,55.7,69.1,72.9,-13.36,-4.54,-9.67,-8.22,44.65,64.5,2022
"1408","New Hampshire","AmEast",7,21,53,60.8,65.5,-7.79,-8.04,-13.74,-4.18,45.37,65.11,2022
"1409","Canisius","MAAC",6,25,57.8,68.6,69.8,-10.74,-7.51,-8.39,-9.86,52.19,73.17,2022
"1410","Sacred Heart","NEC",8,17,58,63.9,70.3,-5.88,-12.59,-11.45,-7.02,46.67,67.85,2022
"1411","Northwestern State","Southland",12,14,63.7,63.5,65.5,0.15,-13.77,-9.61,-8.99,37.58,52.46,2022
"1412","Brown","Ivy",6,20,56.7,67.3,71,-10.65,-5.23,-10.12,-8.56,45.31,65.22,2022
"1413","Portland State","Big Sky",5,24,59.5,71.9,68.5,-12.38,-3.57,-9.07,-9.68,43.68,63.93,2022
"1414","UNC Wilmington","CAA",3,26,54.5,68.6,65.7,-14.1,-3.87,-11.25,-7.55,48.55,69.29,2022
"1415","East Tennessee State","Southern",6,22,55.4,68,70.6,-12.68,-6.54,-11.19,-8.03,46.33,66.14,2022
"1416","Saint Francis (PA)","NEC",8,22,54.2,65.9,65.5,-11.63,-8,-13.09,-6.54,50.02,73.28,2022
"1417","UNC Asheville","Big South",10,22,61.5,66.4,69.4,-4.88,-12.02,-10.12,-10.33,44.48,63.92,2022
"1418","Bellarmine","A-Sun",4,24,60.8,73.6,71.6,-12.82,-3.78,-8.03,-12.48,43.29,63.36,2022
"1419","Bryant","NEC",10,22,56.5,63.3,68.7,-6.78,-11.05,-13.54,-7.06,43.43,66.04,2022
"1420","Central Connecticut State","NEC",6,20,58.3,67.7,70.7,-9.38,-11.79,-10.2,-10.97,48.39,72.88,2022
"1421","Prairie View","SWAC",13,17,61.5,68.8,72.5,-7.3,-9.51,-8.81,-12.35,38.38,56.25,2022
"1422","Dartmouth","Ivy",3,23,47,65,67.8,-18.04,-3.27,-17.12,-4.19,41.02,66.78,2022
"1423","Maryland-Baltimore County","AmEast",3,23,54.1,65.3,65.9,-11.23,-8.3,-12.99,-8.83,45.78,70.96,2022
"1424","Louisiana-Monroe","Sun Belt",4,25,58,70.1,68.4,-12.1,-6.3,-11.83,-10.31,38.27,59.52,2022
"1425","Bethune-Cookman","SWAC",6,21,60,71.2,73.6,-11.22,-9.28,-10.81,-11.75,38.75,59.88,2022
"1426","Radford","Big South",7,23,58.5,67.2,69.7,-8.73,-10.17,-12.61,-10.02,40.79,62.75,2022
"1427","Western Carolina","Southern",7,23,52.2,60.1,62.6,-7.9,-10.54,-17.86,-5.72,33.72,57.18,2022
"1428","New Orleans","Southland",5,18,54.4,68.6,68.1,-14.17,-8.81,-13.23,-10.63,39.38,61.35,2022
"1429","Nicholls State","Southland",4,22,59.3,72.1,69.7,-12.77,-8.64,-9.74,-14.36,38.9,61.07,2022
"1430","North Carolina Central","MEAC",5,20,61.6,68.4,77.7,-6.72,-11.48,-10.5,-14.11,35.96,58.92,2022
"1431","Morehead State","OVC",1,27,52.5,72.9,67.9,-20.43,-2.93,-14.39,-10.43,40.55,69.96,2022
"1432","Mississippi Valley State","SWAC",4,22,63.7,77.2,80.3,-13.5,-11.8,-7.44,-17.86,41.77,67.25,2022
"1433","Hartford","AmEast",4,26,54.1,71.6,72.2,-17.5,-8.34,-11.41,-14.43,43.4,73.07,2022
"1434","Florida A&M","SWAC",3,25,54,73.7,70.9,-19.68,-9.35,-16.11,-13.17,38.98,71.04,2022
"1435","Winthrop","Big South",6,24,51.6,68.5,68.6,-16.83,-11.41,-17.04,-12.29,32.64,62.54,2022
"1436","Alcorn State","SWAC",3,22,51.9,71.4,70,-19.44,-8.64,-19.01,-11.09,35.32,68.28,2022
"1437","South Carolina State","MEAC",4,25,50.4,71.1,76.2,-20.69,-10.58,-18.93,-12.34,32.72,66.96,2022
"1438","Charleston Southern","Big South",2,27,49.5,71.6,71.3,-22.07,-9.65,-19.53,-12.69,32.79,67.64,2022
"1439","Delaware State","MEAC",0,24,46.8,76,69.7,-29.29,-10.7,-22.16,-17.83,35.54,84.63,2022
"1440","Baylor","Big 12",37,1,81.7,55.7,73.4,26.03,15.66,22.15,19.54,89.97,27.1,2019
"1441","Notre Dame","ACC",35,4,88.6,64.9,77,23.64,17.1,29.85,10.88,95.3,35.49,2019
"1442","Mississippi State","SEC",33,3,86.2,58.2,73.6,27.97,10.79,26.27,12.49,94.02,35.78,2019
"1443","UConn","AAC",35,3,82.8,56.6,72.5,26.21,11.91,22.98,15.15,91.94,33.91,2019
"1444","Oregon","Pac-12",33,5,84.9,63,69.2,21.95,17.37,26.17,11.61,97.12,40.37,2019
"1445","Louisville","ACC",32,4,77.9,59.5,71.5,18.36,14.17,18.74,13.79,87.91,36.97,2019
"1446","Marquette","Big East",27,8,82,61.9,74.5,20.11,12,22.68,9.43,86.24,37.94,2019
"1447","Stanford","Pac-12",31,5,74.1,60.9,72,13.19,16.66,15.56,14.3,81.6,35.18,2019
"1448","Iowa State","Big 12",26,9,78.9,64,75.7,14.89,14.02,19,9.91,83.23,38.69,2019
"1449","Oregon State","Pac-12",26,8,75.1,61.2,68.7,13.85,13.82,15.42,12.26,85.5,41.78,2019
"1450","Iowa","Big Ten",29,7,78.4,67.3,72.5,11.08,14.13,19.52,5.69,87.39,46,2019
"1451","Arizona State","Pac-12",22,11,65.4,58.2,66.2,7.18,16.55,7.03,16.7,77.38,38.07,2019
"1452","South Carolina","SEC",23,10,75.3,66.8,73.8,8.55,15.1,16.6,7.04,80.43,41.53,2019
"1453","Syracuse","ACC",25,9,77.2,67.2,75.8,10,13.2,17.3,5.9,79.19,42.51,2019
"1454","Maryland","Big Ten",29,5,75,61.2,73,13.85,9.24,14.61,8.48,79.71,41.95,2019
"1455","UCLA","Pac-12",22,13,73.7,68.8,71.5,4.97,17.59,15.94,6.63,80.96,44.34,2019
"1456","NC State","ACC",28,6,71,60.9,70.1,10.18,12.3,11.32,11.15,79.07,41.1,2019
"1457","Kentucky","SEC",25,8,71.6,59.2,71.7,12.42,9.62,11.03,11.02,75.31,38.6,2019
"1458","West Virginia","Big 12",22,11,70.8,57.3,72.6,13.45,8.4,9.29,12.57,72.76,36.73,2019
"1459","Miami (FL)","ACC",25,9,73.6,63.5,72.7,10.03,11.61,13.41,8.23,78.78,43.07,2019
"1460","South Dakota State","Summit",28,7,79,62.6,70.1,16.37,5.08,14.27,7.18,76.79,43.13,2019
"1461","Texas A&M","SEC",26,8,69.8,60.4,71,9.41,11.8,9.6,11.61,75.5,39.5,2019
"1462","Texas","Big 12",23,10,70.5,62,70.6,8.55,12.57,10.46,10.65,76.43,41.41,2019
"1463","Gonzaga","WCC",29,5,73.4,58.9,68.2,14.47,6.07,9.8,10.74,75.85,42,2019
"1464","DePaul","Big East",26,8,81.1,72.9,74.4,8.18,11.91,21.41,-1.33,79.69,48.81,2019
"1465","Utah","Pac-12",20,10,74.2,64.6,71.1,9.63,10.39,14.08,5.94,80.24,46.9,2019
"1466","Central Michigan","MAC",25,8,80.5,66.3,72.6,14.21,5.46,17.45,2.22,83.98,51.89,2019
"1467","Missouri","SEC",24,11,65.9,58.7,66,7.14,12.42,5.37,14.2,76.09,42.43,2019
"1468","Arizona","Pac-12",24,13,68,60.7,69.5,7.32,11.56,7.44,11.44,71.58,39.67,2019
"1469","California","Pac-12",20,13,72.7,70,68.5,2.7,16.18,14.24,4.64,83.32,51.3,2019
"1470","Florida State","ACC",24,9,68.5,61.2,71.2,7.3,11.43,7.92,10.82,73.38,41.61,2019
"1471","Michigan","Big Ten",22,12,71.7,63.6,72.5,8.09,10.07,10.93,7.22,74.61,43.93,2019
"1472","Michigan State","Big Ten",21,12,75.1,68.6,74.2,6.48,11.59,14.47,3.6,78.35,47.6,2019
"1473","Tennessee","SEC",19,13,74.6,69.1,75.6,5.53,12.08,15.3,2.3,75.44,45.64,2019
"1474","Drake","MVC",27,7,80.5,66.6,75.1,13.88,4.68,16.6,0.93,73.84,46.17,2019
"1475","USC","Pac-12",17,13,69.9,67,72,2.93,14.4,11.51,5.82,74.82,45.54,2019
"1476","TCU","Big 12",24,11,68.7,60.9,72.5,7.8,9.32,7.44,9.68,71.62,40.99,2019
"1477","Virginia Tech","ACC",22,12,72.4,62.5,70.9,9.91,6.93,11.21,5.64,76.79,47.23,2019
"1478","UNC","ACC",18,15,74.9,71.4,74.7,3.55,13.17,16,0.72,79.05,50.25,2019
"1479","Northwestern","Big Ten",21,15,65.3,59.5,70.7,5.75,10.87,4.91,11.71,68.29,40.18,2019
"1480","Rutgers","Big Ten",22,10,64.1,58.2,68,5.94,10.35,2.47,13.82,69.94,41.28,2019
"1481","Auburn","SEC",22,10,71.6,63.6,70.8,8.03,8.6,9.85,6.43,71.9,43.79,2019
"1482","South Dakota","Summit",28,6,77.1,59.7,69.2,17.35,0.91,9.77,6.48,69.37,42.85,2019
"1483","LSU","SEC",16,13,61.7,56.2,66.6,5.52,10.55,1.28,14.78,67.25,38.59,2019
"1484","Indiana","Big Ten",21,13,69.1,65.5,73,3.56,12.28,9.25,6.59,71.86,44.57,2019
"1485","Minnesota","Big Ten",21,11,69.5,60.5,70,9.06,6.36,7.54,7.88,72.42,44.99,2019
"1486","Nebraska","Big Ten",14,16,72.4,70.1,74.1,2.3,13.01,12.22,3.1,74.72,47.69,2019
"1487","Buffalo","MAC",24,10,76.1,67.2,74.9,8.91,6.23,13.13,2.02,74.61,48.29,2019
"1488","Butler","Big East",23,10,66.7,58.5,70.6,8.18,6.95,4.18,10.95,66,39.73,2019
"1489","Kansas State","Big 12",21,12,64.5,64.4,71,0.06,14.91,5.48,9.49,69.95,43.43,2019
"1490","Arkansas","SEC",22,15,73.9,69.8,76.2,4.11,10.67,13.63,1.15,73.44,47.09,2019
"1491","Georgia","SEC",18,12,68.4,60.1,71.9,8.3,6.28,6.06,8.52,67.64,41.6,2019
"1492","Clemson","ACC",20,13,69.1,67,78,2.12,12.14,7.93,6.33,65.18,39.29,2019
"1493","Georgia Tech","ACC",17,13,67.5,63.6,74.7,3.9,10.06,6.14,7.82,66.67,41.37,2019
"1494","Duke","ACC",15,15,63.6,62,71.1,1.6,12.11,4.1,9.61,66.82,42.25,2019
"1495","Purdue","Big Ten",19,15,64.1,62.5,67.3,1.62,11.64,3.41,9.85,71.57,47.35,2019
"1496","James Madison","CAA",29,6,66.1,51.6,67.9,14.51,-1.51,1.59,11.41,67.86,42.04,2019
"1497","Saint Mary's (CA)","WCC",21,12,75.4,68,71,7.42,5.53,12.18,0.77,74.38,51.16,2019
"1498","Ohio","MAC",30,6,76.3,65.3,74.8,10.97,1.96,11.25,1.68,72.42,49.63,2019
"1499","South Florida","AAC",19,16,62.7,56.2,68.8,6.49,6.43,1.96,10.95,67.09,42.44,2019
"1500","Green Bay","Horizon",22,10,63.4,51.9,64.8,11.5,2.59,-0.77,13.65,66.1,41.37,2019
"1501","UCF","AAC",26,7,61.2,55.8,69,5.39,7.3,0.77,11.92,64.72,40.61,2019
"1502","Missouri State","MVC",25,10,72.8,63.2,74.2,9.63,3.05,8.71,3.96,68.81,46.2,2019
"1503","Villanova","Big East",19,13,64.7,62.3,64.8,2.34,10.11,4.99,7.46,75.44,52.11,2019
"1504","Belmont","OVC",26,7,75,60,68.7,14.94,-2.62,8.07,4.25,76.8,52.44,2019
"1505","Georgetown","Big East",19,16,61.8,60.1,68.6,1.71,10.53,2,10.24,66.3,44.09,2019
"1506","UC-Davis","Big West",25,7,71.2,57,69.4,14.22,-0.92,5.67,6.48,68.18,46.38,2019
"1507","Oklahoma State","Big 12",14,16,66.2,65.3,72.4,0.97,10.99,5.41,6.55,68.84,46.27,2019
"1508","Florida Gulf Coast","A-Sun",28,5,75.3,57,69.9,18.27,-5.17,6.14,5.69,64.75,42.93,2019
"1509","St. John's (NY)","Big East",15,16,64.7,62.5,67.5,2.13,9.65,4.07,7.71,71.17,48.83,2019
"1510","New Mexico","MWC",24,7,75.4,64,77.2,11.39,0.19,10.1,1.48,66.17,46.23,2019
"1511","Rice","CUSA",28,4,65.9,52.9,64,13,-1.49,-0.09,11.6,70.07,44.92,2019
"1512","Cincinnati","AAC",24,11,67.2,60.5,70.5,6.74,4.37,5.71,5.41,70.13,48.55,2019
"1513","Boise State","MWC",28,5,75.1,63.9,71.7,11.21,2.39,10.03,0.68,65.76,47.58,2019
"1514","BYU","WCC",26,7,69.2,63.1,68.5,6.06,4.64,4.81,5.89,69.03,49.16,2019
"1515","Kansas","Big 12",13,18,64.6,66.4,71.8,-1.74,12.14,4.75,5.65,68.08,47.46,2019
"1516","Texas Tech","Big 12",14,17,72,72.3,76.8,-0.26,10.64,11.95,-1.57,71.66,50.7,2019
"1517","Washington State","Pac-12",9,21,66.5,72.1,69.8,-5.57,15.93,8.25,2.11,72.98,54.46,2019
"1518","Pennsylvania","Ivy",24,7,65.7,54.4,65.9,11.35,-0.26,0.73,9.58,65.15,44.67,2019
"1519","Creighton","Big East",15,16,65,66.5,67,-1.48,11.66,4.86,5.31,72.32,52.87,2019
"1520","Bucknell","Patriot",28,6,72.4,57.8,71,14.59,-4.44,7.47,2.67,71.96,51.65,2019
"1521","Ohio State","Big Ten",14,15,62.1,65.1,71.2,-3.03,13.15,2.6,7.51,65.36,45.63,2019
"1522","Quinnipiac","MAAC",26,7,65.2,51.3,68.4,13.94,-3.86,-0.09,10.16,63.73,43.42,2019
"1523","Wyoming","MWC",25,9,67.3,57.7,63.3,9.59,2.96,1.19,8.58,67.06,49.14,2019
"1524","Seton Hall","Big East",15,16,74.2,72.2,76.2,2,7.6,12.58,-2.98,71.2,52.9,2019
"1525","Princeton","Ivy",22,10,70.9,63.7,72.7,7.25,1.95,6.89,2.3,69.43,50.59,2019
"1526","Harvard","Ivy",17,13,70.8,64.4,71.2,6.4,2.6,8.66,0.34,71.88,52.57,2019
"1527","Colorado","Pac-12",12,18,64.4,68,71.3,-3.6,12.55,4.85,4.1,67.69,50.23,2019
"1528","Boston College","ACC",14,16,73.5,73.1,76.1,0.4,8.26,12.34,-3.68,72,54.28,2019
"1529","Oklahoma","Big 12",8,22,72,79,79.9,-6.93,15.37,13.36,-4.92,70.17,51.77,2019
"1530","Washington","Pac-12",11,21,63.7,71.4,71.8,-7.69,15.89,4.75,3.46,67.25,50.51,2019
"1531","UT Arlington","Sun Belt",24,8,70.6,59.6,71.3,11.03,-2.93,3.43,4.67,64.98,47.46,2019
"1532","Middle Tennessee","CUSA",23,11,64.8,56.5,63.1,8.29,-0.39,-0.25,8.16,71.31,52.21,2019
"1533","Alabama","SEC",14,17,63.7,64.7,72.5,-1.03,8.73,2.54,5.16,62.91,46.71,2019
"1534","Wisconsin","Big Ten",15,18,64.2,63.6,71.8,0.55,7.14,2.36,5.32,63.28,47.21,2019
"1535","UAB","CUSA",26,7,73.3,60.6,67.6,12.64,-4.61,5.07,2.58,67.76,50.2,2019
"1536","Dayton","A-10",17,14,65.3,59.4,71.5,5.84,1.79,2.94,4.69,62.53,46.11,2019
